"Id_geboorteplaats";"Id_verbl";"Plaatsnaam_letterlijk";"Plaatsnaam_vertaling";"Gevangenis"
20474;20515;"Ideghem";"Idegem";"Gent"
20475;20516;"Seevergem";"Zevergem";"Gent"
20476;20517;"Gand";"Gent";"Gent"
20477;20518;"Cluysen";"Kluizen";"Gent"
20478;20519;"Gand";"Gent";"Gent"
20479;20520;"Nazareth";"Nazareth";"Gent"
20480;20521;"knesselaere";"Knesselare";"Gent"
20481;20522;"Lovendegem";"Lovendegem";"Gent"
20482;20523;"Gand";"Gent";"Gent"
20483;20524;"Oosterzeele";"Oosterzele";"Gent"
20484;20525;"Bruges";"Brugge";"Gent"
20485;20526;"Diest";"Diest";"Gent"
20486;20527;"Gand";"Gent";"Gent"
20487;20528;"Gand";"Gent";"Gent"
20488;20529;"Gand";"Gent";"Gent"
20489;20530;"Gand";"Gent";"Gent"
20490;20531;"Bruges";"Brugge";"Gent"
20491;20532;"Seeverghem";"Zevergem";"Gent"
20492;20533;"St. Nicolas";"Sint-Niklaas";"Gent"
20493;20534;"Oostacker";"Oostakker";"Gent"
20494;20535;"Wetteren";"Wetteren";"Gent"
20495;20536;"Thielt";"Tielt";"Gent"
20496;20537;"Gand";"Gent";"Gent"
20497;20538;"Oordeghem";"Oordegem";"Gent"
20498;20539;"Gand";"Gent";"Gent"
20499;20540;"Sleydinge";"Sleidinge";"Gent"
20500;20541;"Gand";"Gent";"Gent"
20501;20542;"Gand";"Gent";"Gent"
20502;20543;"Evergem";"Evergem";"Gent"
20503;20544;"Gand";"Gent";"Gent"
20504;20545;"Lokeren";"Lokeren";"Gent"
20505;20546;"Gand";"Gent";"Gent"
20506;20547;"Thielt";"Tielt";"Gent"
20507;20548;"Meulebke";"Meulebeke";"Gent"
20508;20549;"Vynckt";"Vinkt";"Gent"
20509;20550;"Bruges";"Brugge";"Gent"
20510;20551;"Gand";"Gent";"Gent"
20511;20552;"Gand";"Gent";"Gent"
20512;20553;"Gand";"Gent";"Gent"
20513;20554;"Gand";"Gent";"Gent"
20514;20555;"Landscouter";"Landskouter";"Gent"
20515;20556;"Gand";"Gent";"Gent"
20516;20557;"Petegem";"Petegem (Deinze)";"Gent"
20517;20558;"Bruges";"Brugge";"Gent"
20518;20559;"Evergem";"Evergem";"Gent"
20519;20560;"St. Geores ten Distel";"Sint-Joris";"Gent"
20520;20561;"Ixelles";"Elsene";"Gent"
20521;20562;"Ledeberg";"Ledeberg";"Gent"
20522;20563;"Stavele";"Stavele";"Gent"
20523;20564;"Ruyeselede";"Ruiselede";"Gent"
20524;20565;"Gand";"Gent";"Gent"
20525;20566;"Schellebelle";"Schellebelle";"Gent"
20526;20567;"Nevele";"Nevele";"Gent"
20527;20568;"Gand";"Gent";"Gent"
20528;20569;"bruges";"Brugge";"Gent"
20529;20570;"Gand";"Gent";"Gent"
20530;20571;"Gand";"Gent";"Gent"
20531;20572;"Gand";"Gent";"Gent"
20532;20573;"Destelbergen";"Destelbergen";"Gent"
20533;20574;"Vinderhaute";"Vinderhoute";"Gent"
20534;20575;"Ledeberg";"Ledeberg";"Gent"
20535;20576;"Adegem";"Adegem";"Gent"
20536;20577;"Wachtebeke";"Wachtebeke";"Gent"
20537;20578;"Gand";"Gent";"Gent"
20538;20579;"Merelbeke";"Merelbeke";"Gent"
20539;20580;"Cruyshautem";"Kruishoutem";"Gent"
20540;20581;"Gand";"Gent";"Gent"
20541;20582;"Swynaerde";"Zwijnaarde";"Gent"
20542;20583;"Eecloo";"Eeklo";"Gent"
20543;20584;"Cruyshautem";"Kruishoutem";"Gent"
20544;20585;"Bruges";"Brugge";"Gent"
20545;20586;"Meirelbeke";"Merelbeke";"Gent"
20546;20587;"Sleydinge";"Sleidinge";"Gent"
20547;20588;"Somergem";"Zomergem";"Gent"
20548;20589;"Wetteren";"Wetteren";"Gent"
20549;20590;"Lembeke";"Lembeke";"Gent"
20550;20591;"Swynaerde";"Zwijnaarde";"Gent"
20551;20592;"Gand";"Gent";"Gent"
20552;20593;"Bruges";"Brugge";"Gent"
20553;20594;"Gand";"Gent";"Gent"
20554;20595;"Gand";"Gent";"Gent"
20555;20596;"Gand";"Gent";"Gent"
20556;20597;"Emelghem";"Emelgem";"Gent"
20557;20598;"Ardoye";"Ardooie";"Gent"
20558;20599;"Gand";"Gent";"Gent"
20559;20600;"Gand";"Gent";"Gent"
20560;20601;"Gand";"Gent";"Gent"
20561;20602;"Turnhout";"Turnhout";"Gent"
20562;20603;"Houthem";"Houtem";"Gent"
20563;20604;"Gand";"Gent";"Gent"
20564;20605;"Knesselaere";"Knesselare";"Gent"
20565;20606;"Leysele";"Leisele";"Gent"
20566;20607;"Gand";"Gent";"Gent"
20567;20608;"Wevelghem";"Wevelgem";"Gent"
20568;20609;"Gand";"Gent";"Gent"
20569;20610;"Baeyghem";"Baaigem";"Gent"
20570;20611;"Aspelaere";"Aspelare";"Gent"
20571;20612;"Oostacker";"Oostakker";"Gent"
20572;20613;"Oostacker";"Oostakker";"Gent"
20573;20614;"Eecloo Oost";"Oosteeklo";"Gent"
20574;20615;"Oygem";"Ooigem";"Gent"
20575;20616;"Gand";"Gent";"Gent"
20576;20617;"Ostende";"Oostende";"Gent"
20577;20618;"Tieghem";"Tiegem";"Gent"
20578;20619;"Gand";"Gent";"Gent"
20579;20620;"Gand";"Gent";"Gent"
20580;20621;"Deynze";"Deinze";"Gent"
20581;20622;"Bellem";"Bellem";"Gent"
20582;20623;"Roulers";"Roeselare";"Gent"
20583;20624;"Zele";"Zele";"Gent"
20584;20625;"Evergem";"Evergem";"Gent"
20585;20626;"Bottelaere";"Bottelare";"Gent"
20586;20627;"Bouchaute";"Boekhoute";"Gent"
20587;20628;"Gand";"Gent";"Gent"
20588;20629;"Gand";"Gent";"Gent"
20589;20630;"Gand";"Gent";"Gent"
20590;20631;"Meerendre";"Merendree";"Gent"
20591;20632;"Aeltre";"Aalter";"Gent"
20592;20633;"Desteldonck";"Desteldonk";"Gent"
20593;20634;"Gand";"Gent";"Gent"
20594;20635;"Ardoye";"Ardooie";"Gent"
20595;20636;"Heule";"Heule";"Gent"
20596;20637;"Gand";"Gent";"Gent"
20597;20638;"Bas Warneton";"Komen-Waasten";"Gent"
20598;20639;"Gand";"Gent";"Gent"
20599;20640;"St. Nicolas";"Sint-Niklaas";"Gent"
20600;20641;"Mont St. Amand";"Sint-Amandsberg";"Gent"
20601;20642;"Gand";"Gent";"Gent"
20602;20643;"Bellem";"Bellem";"Gent"
20603;20644;"Aeltre";"Aalter";"Gent"
20604;20645;"Gand";"Gent";"Gent"
20605;20646;"St. Nicolas";"Sint-Niklaas";"Gent"
20606;20647;"Gand";"Gent";"Gent"
20607;20649;"Vingerhaute";"Vinderhoute";"Gent"
20608;20650;"Deurne";"Deurne";"Gent"
20609;20651;"Wetteren";"Wetteren";"Gent"
20610;20652;"Desteldonck";"Desteldonk";"Gent"
20611;20653;"Bruges";"Brugge";"Gent"
20612;20654;"Gand";"Gent";"Gent"
20613;20655;"Waerschoot";"Waarschoot";"Gent"
20614;20656;"Gand";"Gent";"Gent"
20615;20657;"Jabbeke";"Jabbeke";"Gent"
20616;20658;"Gand";"Gent";"Gent"
20617;20659;"Gand";"Gent";"Gent"
20618;20660;"Vynck";"Vinkt";"Gent"
20619;20661;"Huysse";"Huise";"Gent"
20620;20662;"Gand";"Gent";"Gent"
20621;20663;"Courtrai";"Kortrijk";"Gent"
20622;20664;"Eecloo";"Eeklo";"Gent"
20623;20665;"Wachtebeke";"Wachtebeke";"Gent"
20624;20666;"Gand";"Gent";"Gent"
20625;20667;"Gand";"Gent";"Gent"
20626;20668;"Moerbeke";"Moerbeke";"Gent"
20627;20669;"Gand";"Gent";"Gent"
20628;20670;"Gand";"Gent";"Gent"
20629;20671;"Gand";"Gent";"Gent"
20630;20672;"Deerlyck";"Deerlijk";"Gent"
20631;20673;"Gand";"Gent";"Gent"
20632;20674;"Gand";"Gent";"Gent"
20633;20675;"Bruges";"Brugge";"Gent"
20634;20676;"Gand";"Gent";"Gent"
20635;20677;"Gand";"Gent";"Gent"
20636;20678;"Selzaete";"Zelzate";"Gent"
20637;20679;"Gand";"Gent";"Gent"
20638;20680;"Gand";"Gent";"Gent"
20639;20681;"Bouchaute";"Boekhoute";"Gent"
20640;20682;"Gand";"Gent";"Gent"
20641;20683;"Meerendre";"Merendree";"Gent"
20642;20684;"Selzaete";"Zelzate";"Gent"
20643;20685;"Gand";"Gent";"Gent"
20644;20686;"Gand";"Gent";"Gent"
20645;20687;"Gand";"Gent";"Gent"
20646;20688;"Bruges";"Brugge";"Gent"
20647;20689;"Gand";"Gent";"Gent"
20648;20690;"Gand";"Gent";"Gent"
20649;20691;"Gand";"Gent";"Gent"
20650;20692;"Gand";"Gent";"Gent"
20651;20693;"Nevele";"Nevele";"Gent"
20652;20694;"Ostende";"Oostende";"Gent"
20653;20695;"Gand";"Gent";"Gent"
20654;20696;"Somergem";"Zomergem";"Gent"
20655;20697;"Gand";"Gent";"Gent"
20656;20698;"Gand";"Gent";"Gent"
20657;20699;"Bruxelles";"Brussel";"Gent"
20658;20700;"Anvers";"Antwerpen";"Gent"
20659;20701;"Bruges";"Brugge";"Gent"
20660;20702;"courtrai";"Kortrijk";"Gent"
20661;20703;"Gand";"Gent";"Gent"
20662;20704;"Gand";"Gent";"Gent"
20663;20705;"Gand";"Gent";"Gent"
20664;20706;"Gand";"Gent";"Gent"
20665;20707;"Meygem";"Meigem";"Gent"
20666;20708;"Ertvelde";"Ertvelde";"Gent"
20667;20709;"Somergem";"Zomergem";"Gent"
20668;20710;"Passchendaele";"Passendale";"Gent"
20669;20711;"Denderleeuw";"Denderleeuw";"Gent"
20670;20712;"Gand";"Gent";"Gent"
20671;20713;"Gand";"Gent";"Gent"
20672;20714;"Gand";"Gent";"Gent"
20673;20715;"Semmerzaeck";"Semmerzake";"Gent"
20674;20716;"Halluin (Fr.)";"Frankrijk";"Gent"
20675;20717;"Nevele";"Nevele";"Gent"
20676;20718;"Gand";"Gent";"Gent"
20677;20719;"Assebrouck";"Assebroek";"Gent"
20678;20720;"Lovendegem";"Lovendegem";"Gent"
20679;20721;"Ecluse (Nl)";"Nederland";"Gent"
20680;20722;"Eecloo";"Eeklo";"Gent"
20681;20723;"Tronchiennes";"Drongen";"Gent"
20682;20724;"Tamise";"Temse";"Gent"
20683;20725;"Landegem";"Landegem";"Gent"
20684;20726;"St. Nicolas";"Sint-Niklaas";"Gent"
20685;20727;"Wachtebeke";"Wachtebeke";"Gent"
20686;20728;"Slype";"Slijpe";"Gent"
20687;20729;"Gand";"Gent";"Gent"
20688;20730;"Mont St. Amand";"Sint-Amandsberg";"Gent"
20689;20731;"Gand";"Gent";"Gent"
20690;20732;"Nazareth";"Nazareth";"Gent"
20691;20733;"Lissenweghe";"Lissewege";"Gent"
20692;20734;"Bruxelles";"Brussel";"Gent"
20693;20735;"Gand";"Gent";"Gent"
20694;20736;"Gand";"Gent";"Gent"
20695;20737;"Koekelberg";"Koekelberg";"Gent"
20696;20738;"Gand";"Gent";"Gent"
20697;20739;"Gand";"Gent";"Gent"
20698;20740;"Gand";"Gent";"Gent"
20699;20741;"Gand";"Gent";"Gent"
20700;20742;"Gand";"Gent";"Gent"
20701;20743;"Gand";"Gent";"Gent"
20702;20744;"Gand";"Gent";"Gent"
20703;20745;"Oostacker";"Oostakker";"Gent"
20704;20746;"Gand";"Gent";"Gent"
20705;20747;"Gand";"Gent";"Gent"
20706;20748;"Huysse";"Huise";"Gent"
20707;20749;"Lille";"Frankrijk";"Gent"
20708;20750;"Leerne St. Martin";"Sint Martens-Leerne";"Gent"
20709;20751;"Gand";"Gent";"Gent"
20710;20752;"Beernem";"Beernem";"Gent"
20711;20753;"Breedene";"Bredene";"Gent"
20712;20754;"Eyne";"Eine";"Gent"
20713;20755;"Moen";"Moen";"Gent"
20714;20756;"Gontrode";"Gontrode";"Gent"
20715;20757;"Wetteren";"Wetteren";"Gent"
20716;20758;"St. Laurent";"Sint-Laureins";"Gent"
20717;20759;"Brecht";"Brecht";"Gent"
20718;20760;"Evergem";"Evergem";"Gent"
20719;20761;"Gand";"Gent";"Gent"
20720;20762;"Waerschoot";"Waarschoot";"Gent"
20721;20763;"Lathem St. Martin";"Sint-Martens-Latem";"Gent"
20722;20764;"Ledeberg";"Ledeberg";"Gent"
20723;20765;"Gand";"Gent";"Gent"
20724;20766;"Gand";"Gent";"Gent"
20725;20767;"Dickelvenne";"Dikkelvenne";"Gent"
20726;20768;"Bouckhoute";"Boekhoute";"Gent"
20727;20769;"Gand";"Gent";"Gent"
20728;20770;"Elseghem";"Elsegem";"Gent"
20729;20771;"munckswalm";"Munkzwalm";"Gent"
20730;20772;"Roubaix";"Frankrijk";"Gent"
20731;20773;"Gand";"Gent";"Gent"
20732;20774;"Gand";"Gent";"Gent"
20733;20775;"Gentbrugge";"Gentbrugge";"Gent"
20734;20776;"Eyne";"Eine";"Gent"
20735;20777;"Roubaix";"Frankrijk";"Gent"
20736;20778;"Knesselaere";"Knesselare";"Gent"
20737;20779;"Hansbeke";"Hansbeke";"Gent"
20738;20780;"Tamise";"Temse";"Gent"
20739;20781;"Gand";"Gent";"Gent"
20740;20782;"Ledeberg";"Ledeberg";"Gent"
20741;20783;"Nevele";"Nevele";"Gent"
20742;20784;"Mouscron";"Moeskroen";"Gent"
20743;20785;"Gand";"Gent";"Gent"
20744;20786;"Gand";"Gent";"Gent"
20745;20787;"Thielt";"Tielt";"Gent"
20746;20788;"Gand";"Gent";"Gent"
20747;20789;"Gand";"Gent";"Gent"
20748;20790;"Gand";"Gent";"Gent"
20749;20791;"Melsen";"Melsen";"Gent"
20750;20792;"Landegem";"Landegem";"Gent"
20751;20793;"Gand";"Gent";"Gent"
20752;20794;"Tronchiennes";"Drongen";"Gent"
20753;20795;"Ormentieres";"Frankrijk";"Gent"
20754;20796;"Gentbrugge";"Gentbrugge";"Gent"
20755;20797;"Gand";"Gent";"Gent"
20756;20798;"Bruxelles";"Brussel";"Gent"
20757;20799;"Philadelphie (USA)";"Amerika";"Gent"
20758;20800;"Meulebeke";"Meulebeke";"Gent"
20759;20801;"Meulebeke";"Meulebeke";"Gent"
20760;20802;"Cuerne";"Kuurne";"Gent"
20761;20803;"Emelgem";"Emelgem";"Gent"
20762;20804;"Oordegem";"Oordegem";"Gent"
20763;20805;"Cruyshautem";"Kruishoutem";"Gent"
20764;20806;"St. Nicolas";"Sint-Niklaas";"Gent"
20765;20807;"Gand";"Gent";"Gent"
20766;20808;"Deinze";"Deinze";"Gent"
20767;20809;"Schellebeeke";"Schendelbeke";"Gent"
20768;20810;"Mont St. Amand";"Sint-Amandsberg";"Gent"
20769;20811;"Deynze";"Deinze";"Gent"
20770;20812;"Gand";"Gent";"Gent"
20771;20813;"Gand";"Gent";"Gent"
20772;20814;"St. Denis Westrem";"Sint-Denijs-Westrem";"Gent"
20773;20815;"Wetteren";"Wetteren";"Gent"
20774;20816;"Vynckt";"Vinkt";"Gent"
20775;20817;"Gand";"Gent";"Gent"
20776;20818;"Bruxelles";"Brussel";"Gent"
20777;20819;"Gand";"Gent";"Gent"
20778;20820;"Oostacker";"Oostakker";"Gent"
20779;20821;"Gand";"Gent";"Gent"
20780;20822;"Wonderghem";"Wondelgem";"Gent"
20781;20823;"Gand";"Gent";"Gent"
20782;20824;"Gand";"Gent";"Gent"
20783;20825;"Mont St. Amand";"Sint-Amandsberg";"Gent"
20784;20826;"Gand";"Gent";"Gent"
20785;20827;"Groningne";"Nederland";"Gent"
20786;20828;"Melsen";"Melsen";"Gent"
20787;20829;"Mariakerke";"Mariakerke (Gent)";"Gent"
20788;20830;"Sleydinge";"Sleidinge";"Gent"
20789;20831;"Wachtebeke";"Wachtebeke";"Gent"
20790;20832;"Oostacker";"Oostakker";"Gent"
20791;20833;"Bruges";"Brugge";"Gent"
20792;20834;"eecloo";"Eeklo";"Gent"
20793;20835;"Gand";"Gent";"Gent"
20794;20836;"Assenede";"Assenede";"Gent"
20795;20837;"Oosterzeele";"Oosterzele";"Gent"
20796;20838;"Bellem";"Bellem";"Gent"
20797;20839;"Sleydinge";"Sleidinge";"Gent"
20798;20840;"Gand";"Gent";"Gent"
20799;20841;"Gand";"Gent";"Gent"
20800;20842;"Baeygem";"Baaigem";"Gent"
20801;20843;"Gand";"Gent";"Gent"
20802;20844;"Bellem";"Bellem";"Gent"
20803;20845;"Mariakerke";"Mariakerke (Gent)";"Gent"
20804;20846;"Gand";"Gent";"Gent"
20805;20847;"Gand";"Gent";"Gent"
20806;20848;"Gand";"Gent";"Gent"
20807;20849;"Gand";"Gent";"Gent"
20808;20850;"Nazareth";"Nazareth";"Gent"
20809;20851;"Laethem St. Martin";"Sint-Martens-Latem";"Gent"
20810;20852;"Gand";"Gent";"Gent"
20811;20853;"Gand";"Gent";"Gent"
20812;20854;"Alveringhen";"Alveringem";"Gent"
20813;20855;"Bruges";"Brugge";"Gent"
20814;20856;"Gand";"Gent";"Gent"
20815;20857;"Middelburg";"Nederland";"Gent"
20816;20858;"Gand";"Gent";"Gent"
20817;20859;"Gand";"Gent";"Gent"
20818;20860;"Lootenhulle";"Lotenhulle";"Gent"
20819;20861;"Nevele";"Nevele";"Gent"
20820;20862;"Aeltre";"Aalter";"Gent"
20821;20863;"Zwynaerde";"Zwijnaarde";"Gent"
20822;20864;"Velsique Ruddershove";"Velzeke";"Gent"
20823;20865;"Eecke";"Eke";"Gent"
20824;20866;"Gand";"Gent";"Gent"
20825;20867;"Gand";"Gent";"Gent"
20826;20868;"Gand";"Gent";"Gent"
20827;20869;"Nazareth";"Nazareth";"Gent"
20828;20870;"Cluysen";"Kluizen";"Gent"
20829;20871;"Liege";"Luik";"Gent"
20830;20872;"Baelegem";"Balegem";"Gent"
20831;20873;"Tronchiennes";"Drongen";"Gent"
20832;20874;"Gand";"Gent";"Gent"
20833;20875;"Somergem";"Zomergem";"Gent"
20834;20876;"Eename";"Ename";"Gent"
20835;20877;"Gand";"Gent";"Gent"
20836;20878;"Oostcamp";"Oostkamp";"Gent"
20837;20879;"Gand";"Gent";"Gent"
20838;20880;"Gand";"Gent";"Gent"
20839;20881;"Gand";"Gent";"Gent"
20840;20882;"Gand";"Gent";"Gent"
20841;20883;"Gand";"Gent";"Gent"
20842;20884;"Gand";"Gent";"Gent"
20843;20885;"Lootenhulle";"Lotenhulle";"Gent"
20844;20886;"Gand";"Gent";"Gent"
20845;20887;"Maldegem";"Maldegem";"Gent"
20846;20888;"Wondelgem";"Wondelgem";"Gent"
20847;20889;"Bruges

Bruges";"Brugge";"Gent"
20848;20890;"Gand";"Gent";"Gent"
20849;20891;"Vinderhaute";"Vinderhoute";"Gent"
20850;20892;"Waerschoot";"Waarschoot";"Gent"
20851;20893;"Lembeke";"Lembeke";"Gent"
20852;20894;"Gand";"Gent";"Gent"
20853;20895;"Eecke";"Eke";"Gent"
20854;20896;"Oombergen";"Ombergen";"Gent"
20855;20897;"Gand";"Gent";"Gent"
20856;20898;"Waerschoot";"Waarschoot";"Gent"
20857;20899;"Gand";"Gent";"Gent"
20858;20900;"Gand";"Gent";"Gent"
20859;20901;"Gand";"Gent";"Gent"
20860;20902;"Roux";"Roux";"Gent"
20861;20903;"Huysse";"Huise";"Gent"
20862;20904;"Mont St. Amand";"Sint-Amandsberg";"Gent"
20863;20905;"Gand";"Gent";"Gent"
20864;20906;"Ledeberg";"Ledeberg";"Gent"
20865;20908;"Gand";"Gent";"Gent"
20866;20909;"Gand";"Gent";"Gent"
20867;20910;"Gand";"Gent";"Gent"
20868;20911;"Lootenhulle";"Lotenhulle";"Gent"
20869;20912;"Gand";"Gent";"Gent"
20870;20913;"Maldeghem";"Maldegem";"Gent"
20871;20914;"Adegem";"Adegem";"Gent"
20872;20915;"Ledeberg";"Ledeberg";"Gent"
20873;20916;"Gand";"Gent";"Gent"
20874;20917;"Petegem les deinze";"Petegem (Deinze)";"Gent"
20875;20918;"Waereghem";"Waregem";"Gent"
20876;20919;"Renaix";"Ronse";"Gent"
20877;20920;"adeghem";"Adegem";"Gent"
20878;20921;"Gand";"Gent";"Gent"
20879;20922;"Gand";"Gent";"Gent"
20880;20923;"Oostacker";"Oostakker";"Gent"
20881;20924;"Gand";"Gent";"Gent"
20882;20925;"Gand";"Gent";"Gent"
20883;20926;"Destelbergen";"Destelbergen";"Gent"
20884;20927;"Bruges";"Brugge";"Gent"
20885;20928;"Eecloo";"Eeklo";"Gent"
20886;20929;"Gand";"Gent";"Gent"
20887;20930;"Gand";"Gent";"Gent"
20888;20931;"Maeter";"Mater";"Gent"
20889;20932;"St. Nicolas";"Sint-Niklaas";"Gent"
20890;20933;"Bellem";"Bellem";"Gent"
20891;20934;"Tamise";"Temse";"Gent"
20892;20935;"Tamise";"Temse";"Gent"
20893;20936;"Lokeren";"Lokeren";"Gent"
20894;20937;"Bouchaute";"Boekhoute";"Gent"
20895;20938;"Zwyndrecht";"Zwijndrecht";"Gent"
20896;20939;"Wetteren";"Wetteren";"Gent"
20897;20940;"Ertvelde";"Ertvelde";"Gent"
20898;20941;"Machelen";"Machelen";"Gent"
20899;20942;"Paris";"Frankrijk";"Gent"
20900;20943;"Sinay";"Sinaai";"Gent"
20901;20944;"Ingelmunster";"Ingelmunster";"Gent"
20902;20945;"Poperinghe";"Poperinge";"Gent"
20903;20946;"Bellem";"Bellem";"Gent"
20904;20947;"Waeken";"Wakken";"Gent"
20905;20948;"Auwegem";"Ouwegem";"Gent"
20906;20949;"Olsene";"Olsene";"Gent"
20907;20950;"Ursel";"Ursel";"Gent"
20908;20951;"Gand";"Gent";"Gent"
20909;20952;"Wynckel";"Winkel";"Gent"
20910;20953;"Sottegem";"Zottegem";"Gent"
20911;20954;"Gand";"Gent";"Gent"
20912;20955;"Nazareth";"Nazareth";"Gent"
20913;20956;"Imphy lez Forges (canton de nievres)";"Frankrijk";"Gent"
20914;20957;"Eyne";"Eine";"Gent"
20915;20958;"Seveneecken";"Zeveneken";"Gent"
20916;20959;"Terneuzen";"Nederland";"Gent"
20917;20960;"Desteldonck";"Desteldonk";"Gent"
20918;20961;"Deinze";"Deinze";"Gent"
20919;20962;"Wetteren";"Wetteren";"Gent"
20920;20963;"Gand";"Gent";"Gent"
20921;20964;"Massemen Westrem";"Massemen-Westrem";"Gent"
20922;20965;"St. Nicolas";"Sint-Niklaas";"Gent"
20923;20966;"Gand";"Gent";"Gent"
20924;20967;"Aeltre";"Aalter";"Gent"
20925;20968;"Gand";"Gent";"Gent"
20926;20969;"Blankenberghe";"Blankenberge";"Gent"
20927;20970;"Gysenzeele";"Gijzenzele";"Gent"
20928;20971;"Evergem";"Evergem";"Gent"
20929;20972;"Eecke";"Eke";"Gent"
20930;20973;"Maldegem";"Maldegem";"Gent"
20931;20974;"Gand";"Gent";"Gent"
20932;20975;"St. Denis Westrem";"Sint-Denijs-Westrem";"Gent"
20933;20976;"Gand";"Gent";"Gent"
20934;20977;"Gand";"Gent";"Gent"
20935;20978;"Calcken";"Kalken";"Gent"
20936;20979;"Sottegem";"Zottegem";"Gent"
20937;20980;"Gand";"Gent";"Gent"
20938;20981;"Gand";"Gent";"Gent"
20939;20982;"Nazareth";"Nazareth";"Gent"
20940;20983;"Lichtervelde";"Lichtervelde";"Gent"
20941;20984;"Gand";"Gent";"Gent"
20942;20985;"Loochristy";"Lochristi";"Gent"
20943;20986;"Moerbeke";"Moerbeke";"Gent"
20944;20987;"Gand";"Gent";"Gent"
20945;20988;"Gand";"Gent";"Gent"
20946;20989;"Gand";"Gent";"Gent"
20947;20990;"Gand";"Gent";"Gent"
20948;20991;"Lokeren";"Lokeren";"Gent"
20949;20992;"Evergem";"Evergem";"Gent"
20950;20993;"Cruyshautem";"Kruishoutem";"Gent"
20951;20994;"Gysenzeele";"Gijzenzele";"Gent"
20952;20995;"Gand";"Gent";"Gent"
20953;20996;"Gand";"Gent";"Gent"
20954;20997;"Maldegem";"Maldegem";"Gent"
20955;20998;"Huysse";"Huise";"Gent"
20956;20999;"Gand";"Gent";"Gent"
20957;21000;"Oostwinkel";"Oostwinkel";"Gent"
20958;21001;"Ledeberg";"Ledeberg";"Gent"
20959;21002;"Gand";"Gent";"Gent"
20960;21003;"Assenede";"Assenede";"Gent"
20961;21004;"Gand";"Gent";"Gent"
20962;21005;"Lokeren";"Lokeren";"Gent"
20963;21006;"Seevergem";"Zevergem";"Gent"
20964;21007;"Loochristy";"Lochristi";"Gent"
20965;21008;"Gand";"Gent";"Gent"
20966;21009;"Calcken";"Kalken";"Gent"
20967;21010;"Huysse";"Huise";"Gent"
20968;21011;"Gand";"Gent";"Gent"
20969;21012;"Woumen";"Woumen";"Gent"
20970;21013;"Somergem";"Zomergem";"Gent"
20971;21014;"St. Georges ten Destel";"Sint-Joris";"Gent"
20972;21015;"Gand";"Gent";"Gent"
20973;21016;"Gand";"Gent";"Gent"
20974;21017;"Schelderode";"Schelderode";"Gent"
20975;21018;"Bassevelde";"Bassevelde";"Gent"
20976;21019;"Gand";"Gent";"Gent"
20977;21020;"Selzaete";"Zelzate";"Gent"
20978;21021;"Selzaete";"Zelzate";"Gent"
20979;21022;"Bruxelles";"Brussel";"Gent"
20980;21023;"St. Jean In Eremo";"St-Jan-in-Eremo";"Gent"
20981;21024;"Lovendegem";"Lovendegem";"Gent"
20982;21025;"Wacken";"Wakken";"Gent"
20983;21026;"Harlebeke";"Harelbeke";"Gent"
20984;21027;"Petegem les Deinze";"Petegem (Deinze)";"Gent"
20985;21028;"Gand";"Gent";"Gent"
20986;21030;"Harlebeke";"Harelbeke";"Gent"
20987;21031;"Dudzeele";"Dudzele";"Gent"
20988;21032;"Groningue";"Nederland";"Gent"
20989;21033;"Gand";"Gent";"Gent"
20990;21034;"Gand";"Gent";"Gent"
20991;21035;"Gand";"Gent";"Gent"
20992;21036;"Schelderode";"Schelderode";"Gent"
20993;21037;"Gand";"Gent";"Gent"
20994;21038;"St. Denis Westrem";"Sint-Denijs-Westrem";"Gent"
20995;21039;"Gand";"Gent";"Gent"
20996;21040;"Nederwerth";"Nederland";"Gent"
20997;21041;"Ledeberg";"Ledeberg";"Gent"
20998;21042;"Gand";"Gent";"Gent"
20999;21043;"Hansbeke";"Hansbeke";"Gent"
21000;21044;"Bruges";"Brugge";"Gent"
21001;21045;"Moerbeke";"Moerbeke";"Gent"
21002;21046;"Gand";"Gent";"Gent"
21003;21047;"Gand";"Gent";"Gent"
21004;21048;"Moerkerke";"Moerkerke";"Gent"
21005;21049;"Wendyne";"Wenduine";"Gent"
21006;21050;"Swynaerde";"Zwijnaarde";"Gent"
21007;21051;"Eecke";"Eke";"Gent"
21008;21052;"Laerne";"Laarne";"Gent"
21009;21053;"Ledeberg";"Ledeberg";"Gent"
21010;21054;"Gand";"Gent";"Gent"
21011;21055;"Wervicq";"Wervik";"Gent"
21012;21056;"Gand";"Gent";"Gent"
21013;21057;"Berlaere";"Berlare";"Gent"
21014;21058;"Gand";"Gent";"Gent"
